,MSR,i,q,phase,qubit,iteration,state
6770,0.002333517585393073,-0.001572735607624054,-0.0017238929867744446,-2.310374472452308,3,770,0
6771,0.002189664519922227,-0.001712355762720108,-0.0013647228479385376,-2.4686924780100137,3,771,0
6772,0.002069794379714404,-0.0015491843223571777,-0.0013726167380809784,-2.416552164707375,3,772,0
6773,0.00177095024905041,-0.0014276765286922455,-0.0010478571057319641,-2.5084365894500253,3,773,0
6774,0.0021015796527948482,-0.001497112214565277,-0.0014748871326446533,-2.363672509209652,3,774,0
6775,0.002047907439410788,-0.001381266862154007,-0.0015119612216949463,-2.3110526734793377,3,775,0
6776,0.0019333043518658828,-0.0016477704048156738,-0.0010111965239048004,-2.591178188859868,3,776,0
6777,0.002367406696952132,-0.0017667599022388458,-0.001575808972120285,-2.4132594664648406,3,777,0
6778,0.00175167076635439,-0.0012970715761184692,-0.001177266240119934,-2.4045758560054526,3,778,0
6779,0.0022150737415503347,-0.001546621322631836,-0.0015857219696044922,-2.3437122643954957,3,779,0
6780,0.0017520173303967022,-0.00115174800157547,-0.0013202428817749023,-2.288138145956987,3,780,0
6781,0.002037795506974715,-0.001447577029466629,-0.001434270292520523,-2.360811890384298,3,781,0
6782,0.0020487909115777477,-0.0017238594591617584,-0.00110718235373497,-2.5706710896216896,3,782,0
6783,0.0019286985635173649,-0.0014479085803031921,-0.0012741424143314362,-2.4199444727557142,3,783,0
6784,0.0019661345058456406,-0.0012954026460647583,-0.0014790594577789307,-2.290095456815338,3,784,0
6785,0.00208328409587708,-0.0013386383652687073,-0.0015962831676006317,-2.2686330315164662,3,785,0
6786,0.0021825174363046206,-0.001247309148311615,-0.0017909780144691467,-2.1791291891970297,3,786,0
6787,0.0019272600931461749,-0.0014216899871826172,-0.0013012029230594635,-2.4004152954850264,3,787,0
6788,0.0020040299052294834,-0.0012755170464515686,-0.0015457011759281158,-2.260717070519546,3,788,0
6789,0.0022861959793037743,-0.0016445629298686981,-0.0015881136059761047,-2.373654816554559,3,789,0
6790,0.002067121776211357,-0.0014185942709445953,-0.00150352343916893,-2.327138416937988,3,790,0
6791,0.0019756472209591183,-0.0014206282794475555,-0.00137295201420784,-2.3732592000964323,3,791,0
6792,0.0019222281913163749,-0.001198790967464447,-0.0015026181936264038,-2.244195248765828,3,792,0
6793,0.0023254274024257595,-0.001656029373407364,-0.001632537692785263,-2.3633378084151295,3,793,0
6794,0.0019437031665362663,-0.0013627223670482635,-0.0013859905302524567,-2.3477295801369444,3,794,0
6795,0.0022695073251946547,-0.0018112994730472565,-0.001367427408695221,-2.494935681434879,3,795,0
6796,0.0022414379000227215,-0.0015850663185119629,-0.0015848055481910706,-2.356276755448251,3,796,0
6797,0.0025333137164060735,-0.0015714354813098907,-0.0019870251417160034,-2.2399320073192546,3,797,0
6798,0.002022257897330302,-0.001338772475719452,-0.0015156567096710205,-2.294305290466456,3,798,0
6799,0.0017741364371323205,-0.0013631656765937805,-0.0011354908347129822,-2.447062466407019,3,799,0
6800,0.002438213286716808,-0.001607593148946762,-0.0018331743776798248,-2.290726871760691,3,800,0
6801,0.0019364602448264851,-0.0011443495750427246,-0.0015621595084667206,-2.2030312572002275,3,801,0
6802,0.0021790647532402055,-0.0015629641711711884,-0.0015183761715888977,-2.3706638064362373,3,802,0
6803,0.0028896809317493044,-0.001336764544248581,-0.002561897039413452,-2.0517212252392296,3,803,0
6804,0.0017784559395840082,-0.0012397915124893188,-0.00127507746219635,-2.3421644811582913,3,804,0
6805,0.0016398914843816965,-0.0013330914080142975,-0.000955045223236084,-2.519935377279876,3,805,0
6806,0.0018986809348238304,-0.0011541619896888733,-0.0015076138079166412,-2.224178828493913,3,806,0
6807,0.002276059699301646,-0.0015307031571865082,-0.0016844570636749268,-2.3084093566626755,3,807,0
6808,0.0018920437506461934,-0.0014332793653011322,-0.0012351274490356445,-2.430316955614893,3,808,0
6809,0.002000291066627691,-0.0016814395785331726,-0.001083478331565857,-2.5691816124771893,3,809,0
6810,0.0021593469263680057,-0.001628391444683075,-0.001418139785528183,-2.42509869448053,3,810,0
6811,0.0021775356570704397,-0.0016192682087421417,-0.0014558956027030945,-2.4092710655098863,3,811,0
6812,0.0016396582810674287,-0.0014039836823940277,-0.0008469410240650177,-2.5987932092301476,3,812,0
6813,0.002317130147165003,-0.0016716867685317993,-0.0016045421361923218,-2.376686109024292,3,813,0
6814,0.0021411950931055535,-0.0014057159423828125,-0.001615140587091446,-2.2869789880308886,3,814,0
6815,0.004025413564312009,-0.0016129538416862488,-0.003688134253025055,-1.983069098540721,3,815,0
6816,0.002182505001260233,-0.0014701113104820251,-0.0016131028532981873,-2.309850269913047,3,816,0
6817,0.002169088844380465,-0.001780495047569275,-0.0012388639152050018,-2.5336927641983302,3,817,0
6818,0.0024627382945693727,-0.0016665942966938019,-0.001813158392906189,-2.3141002575795615,3,818,0
6819,0.0017273606277776812,-0.0014313459396362305,-0.0009669661521911621,-2.5474554512462153,3,819,0
6820,0.0026749311807949434,-0.0020891577005386353,-0.0016705319285392761,-2.467083564402928,3,820,0
6821,0.002096577983576994,-0.001471303403377533,-0.0014936216175556183,-2.348667219686774,3,821,0
6822,0.0017958003385289965,-0.001507297158241272,-0.0009761936962604523,-2.566874644283692,3,822,0
6823,0.002011986661739151,-0.0016482248902320862,-0.0011538825929164886,-2.5308157231281063,3,823,0
6824,0.002079908293754377,-0.00144273042678833,-0.0014981813728809357,-2.3373417057101853,3,824,0
6825,0.002349147486915136,-0.001958601176738739,-0.0012970641255378723,-2.5566609006436627,3,825,0
6826,0.002159603569096383,-0.001755259931087494,-0.0012581534683704376,-2.519686623340031,3,826,0
6827,0.0017892809619576991,-0.0015154145658016205,-0.0009513385593891144,-2.58100070892104,3,827,0
6828,0.0018479981960207368,-0.0012980364263057709,-0.0013153702020645142,-2.349561951116497,3,828,0
6829,0.0025048733719443537,-0.0015399530529975891,-0.001975584775209427,-2.2329068664092686,3,829,0
6830,0.0023481167926524115,-0.0015342235565185547,-0.0017775855958461761,-2.2828432162969565,3,830,0
6831,0.0022406476280998995,-0.00143398717045784,-0.0017216801643371582,-2.265278729018312,3,831,0
6832,0.0021834804048335363,-0.0016194358468055725,-0.0014645867049694061,-2.4063624795399576,3,832,0
6833,0.0016690895860877208,-0.001302529126405716,-0.0010436847805976868,-2.466074402802609,3,833,0
6834,0.0019010546826913766,-0.0014599859714508057,-0.0012175589799880981,-2.4464890670410493,3,834,0
6835,0.0019482848994930144,-0.001345667988061905,-0.001408897340297699,-2.3332441357996037,3,835,0
6836,0.0018837330786203596,-0.0015256553888320923,-0.0011049099266529083,-2.5147960109033534,3,836,0
6837,0.0019909899633666567,-0.0014048628509044647,-0.0014108158648014069,-2.3540802557117675,3,837,0
6838,0.0022268736771648224,-0.001786641776561737,-0.0013292394578456879,-2.5019505517431635,3,838,0
6839,0.0021543823112569797,-0.0014223940670490265,-0.0016180723905563354,-2.2919251314337634,3,839,0
6840,0.003928466380594117,-0.0018066465854644775,-0.003488391637802124,-2.048663109541507,3,840,0
6841,0.0022225574012318416,-0.0015254393219947815,-0.00161641463637352,-2.327246645256911,3,841,0
6842,0.0020036496951549134,-0.0013506971299648285,-0.0014799423515796661,-2.310566808263523,3,842,0
6843,0.002404757414048479,-0.0018313489854335785,-0.0015585310757160187,-2.436501511423925,3,843,0
6844,0.002311716885037994,-0.0016546547412872314,-0.001614358276128769,-2.3685206645190817,3,844,0
6845,0.0019909208516726987,-0.0013614632189273834,-0.0014526471495628357,-2.3238034226865687,3,845,0
6846,0.0025010681733460154,-0.001916591078042984,-0.001606866717338562,-2.4438726481595925,3,846,0
6847,0.00217155384423533,-0.0017280913889408112,-0.001315046101808548,-2.4911001585109998,3,847,0
6848,0.0021680632693986458,-0.0011491328477859497,-0.0018384754657745361,-2.1294291549596505,3,848,0
6849,0.0017736373812684213,-0.0012661665678024292,-0.001242019236087799,-2.3658216022151666,3,849,0
6850,0.001849176571908919,-0.0013422481715679169,-0.0012719370424747467,-2.383084008897209,3,850,0
6851,0.0020045776959368325,-0.0015835054218769073,-0.001229163259267807,-2.4815150478576795,3,851,0
6852,0.002331603664611342,-0.0017318092286586761,-0.0015611574053764343,-2.407971297658132,3,852,0
6853,0.0021020230180714347,-0.001533210277557373,-0.0014379732310771942,-2.3882370919976585,3,853,0
6854,0.0023148523700794116,-0.0015903450548648834,-0.0016820654273033142,-2.3281734439196953,3,854,0
6855,0.0019992597713478807,-0.001284383237361908,-0.0015321224927902222,-2.2684604980005245,3,855,0
6856,0.0021968403667414443,-0.0015982240438461304,-0.0015072450041770935,-2.385482505369346,3,856,0
6857,0.001922056578283549,-0.0014170631766319275,-0.0012985505163669586,-2.399808023468949,3,857,0
6858,0.002148775411348777,-0.0014673657715320587,-0.0015697367489337921,-2.3225004566184078,3,858,0
6859,0.0015156715989749392,-0.001069817692041397,-0.0010736621916294098,-2.3544009135440076,3,859,0
6860,0.0021578078245923977,-0.001714557409286499,-0.0013101249933242798,-2.4891167840046013,3,860,0
6861,0.002142855944880316,-0.001536041498184204,-0.0014941245317459106,-2.3700268322535645,3,861,0
6862,0.0019600561197097733,-0.0016294494271278381,-0.0010893642902374268,-2.5522890862280008,3,862,0
6863,0.002033317019145209,-0.0017092563211917877,-0.0011012814939022064,-2.569231743981221,3,863,0
6864,0.0026960442723282002,-0.0019037574529647827,-0.0019090212881565094,-2.354813913923735,3,864,0
6865,0.0020696536996848663,-0.0013634972274303436,-0.0015570297837257385,-2.290024919433106,3,865,0
6866,0.002110868490667825,-0.0017056241631507874,-0.0012436285614967346,-2.5115800743731374,3,866,0
6867,0.0020870667564307395,-0.0015474334359169006,-0.0014004632830619812,-2.4060091810578257,3,867,0
6868,0.0018056476908159336,-0.0012603439390659332,-0.0012930184602737427,-2.343398524426995,3,868,0
6869,0.0018714730740416843,-0.0012851804494857788,-0.0013604126870632172,-2.3277653385349932,3,869,0
6870,0.0021321007763224096,-0.0013785511255264282,-0.0016264840960502625,-2.2738750958136262,3,870,0
6871,0.001935743217236792,-0.0012509785592556,-0.0014772117137908936,-2.2734595259921964,3,871,0
6872,0.0020177171619151666,-0.001485537737607956,-0.0013654157519340515,-2.398303552544326,3,872,0
6873,0.001990452142481273,-0.0014158561825752258,-0.001399017870426178,-2.3621763249009025,3,873,0
6874,0.0023026467575789486,-0.0018297098577022552,-0.001397978514432907,-2.489163918388952,3,874,0
6875,0.0021550173050103286,-0.001591712236404419,-0.0014527738094329834,-2.4017989343412984,3,875,0
6876,0.0025186877800300804,-0.0017999820411205292,-0.0017617754638195038,-2.3669209677589174,3,876,0
6877,0.0023328469708356046,-0.0016713440418243408,-0.0016275085508823395,-2.369481810531482,3,877,0
6878,0.0023171621940674164,-0.0018828995525836945,-0.0013505294919013977,-2.5193761411015916,3,878,0
6879,0.0018381403009559527,-0.0011726431548595428,-0.0014155097305774689,-2.2626306735956594,3,879,0
6880,0.001752498512569959,-0.0011700205504894257,-0.00130472332239151,-2.3018171544623782,3,880,0
6881,0.0021200200767203313,-0.0019489265978336334,-0.0008343681693077087,-2.737085034608331,3,881,0
6882,0.0019898048480342908,-0.001363225281238556,-0.0014494620263576508,-2.3255441799350036,3,882,0
6883,0.0018327092493940335,-0.0011092908680438995,-0.001458868384361267,-2.220906095409367,3,883,0
6884,0.0024615452826880794,-0.002133697271347046,-0.00122741237282753,-2.6195694498558177,3,884,0
6885,0.0025004385526781305,-0.0018971972167491913,-0.0016287527978420258,-2.43218182581823,3,885,0
6886,0.0015055348839703683,-0.0011351555585861206,-0.0009889677166938782,-2.424908810188159,3,886,0
6887,0.0019854862892097385,-0.0013764984905719757,-0.0014308765530586243,-2.3368271942153434,3,887,0
6888,0.0015657461902315317,-0.0012592971324920654,-0.00093044713139534,-2.505257885350936,3,888,0
6889,0.001647356581058799,-0.0014578625559806824,-0.0007670857012271881,-2.657227735825611,3,889,0
6890,0.0023939284104262425,-0.0016644299030303955,-0.001720629632472992,-2.3395937284768937,3,890,0
6891,0.0016808158351918551,-0.0013075992465019226,-0.001056089997291565,-2.462200997475074,3,891,0
6892,0.0022932961472789154,-0.0017213784158229828,-0.0015152767300605774,-2.419786002017115,3,892,0
6893,0.0021215501920229347,-0.00166427344083786,-0.0013157390058040619,-2.4726229126704253,3,893,0
6894,0.0020355155565930294,-0.001272108405828476,-0.0015890449285507202,-2.245871965132737,3,894,0
6895,0.001955776234502952,-0.001412864774465561,-0.0013523586094379425,-2.3780721119822212,3,895,0
6896,0.002397633584610673,-0.0018196292221546173,-0.0015612803399562836,-2.432460296775994,3,896,0
6897,0.0020593763855976245,-0.0012075193226337433,-0.0016682110726833344,-2.1973443141979043,3,897,0
6898,0.002373016451603664,-0.0017188861966133118,-0.0016360431909561157,-2.3808823940711115,3,898,0
6899,0.002154357410563533,-0.001635957509279251,-0.0014017485082149506,-2.4331428724480904,3,899,0
6900,0.0018263242141072283,-0.001164846122264862,-0.0014066249132156372,-2.2624465663989968,3,900,0
6901,0.002185565354773521,-0.0015753284096717834,-0.0015149377286434174,-2.3757342296131254,3,901,0
6902,0.001973735904425184,-0.0014414004981517792,-0.0013483315706253052,-2.3895433640457973,3,902,0
6903,0.0019894473543256973,-0.0014679953455924988,-0.001342717558145523,-2.400736544334336,3,903,0
6904,0.002167769293701135,-0.0016322657465934753,-0.001426510512828827,-2.423360479931189,3,904,0
6905,0.0024037126588738592,-0.0015893541276454926,-0.001803271472454071,-2.293224227721398,3,905,0
6906,0.001952382262678751,-0.0011781193315982819,-0.0015568658709526062,-2.218587562865355,3,906,0
6907,0.0018077399767825303,-0.0011545196175575256,-0.0013910457491874695,-2.263543579750798,3,907,0
6908,0.0017880254134252198,-0.001378670334815979,-0.0011385530233383179,-2.451296487786125,3,908,0
6909,0.0018657928996138316,-0.0013818293809890747,-0.0012536868453025818,-2.4047776479334635,3,909,0
6910,0.002123750642066309,-0.0013973638415336609,-0.001599278301000595,-2.2889159466733795,3,910,0
6911,0.0020714745610759923,-0.001194879412651062,-0.001692119985818863,-2.185633510386901,3,911,0
6912,0.0017982561561791079,-0.0012169517576694489,-0.0013239160180091858,-2.3141218010754074,3,912,0
6913,0.0038508447838770605,-0.0024476200342178345,-0.0029729045927524567,-2.259589548475706,3,913,0
6914,0.0024237474456571075,-0.0016942843794822693,-0.0017331913113594055,-2.344843494770962,3,914,0
6915,0.0022686929374528013,-0.0016452036798000336,-0.0015621371567249298,-2.3820875780926647,3,915,0
6916,0.0020267671457797213,-0.0014709830284118652,-0.0013942718505859375,-2.3829609945315533,3,916,0
6917,0.0023589759579855977,-0.0016009807586669922,-0.0017325207591056824,-2.3167549428745167,3,917,0
6918,0.0018883130956532407,-0.0013964734971523285,-0.0012710578739643097,-2.4031755071142142,3,918,0
6919,0.0037436272531710182,-0.0014224834740161896,-0.003462843596935272,-1.9605652230357553,3,919,0
6920,0.0020980681233544974,-0.001454956829547882,-0.0015116184949874878,-2.337096786448645,3,920,0
6921,0.0023429291583019667,-0.001936882734298706,-0.0013182573020458221,-2.544000563452993,3,921,0
6922,0.0038822274227940765,-0.0018591023981571198,-0.0034081414341926575,-2.070169316259383,3,922,0
6923,0.0021827870615013325,-0.0013293810188770294,-0.0017312727868556976,-2.2256323354612295,3,923,0
6924,0.0017896965562507758,-0.001232694834470749,-0.001297488808631897,-2.330591678258231,3,924,0
6925,0.002110321161138094,-0.001576203852891922,-0.0014032237231731415,-2.4141875642812147,3,925,0
6926,0.002037776000789682,-0.0015836022794246674,-0.001282472163438797,-2.460877510782553,3,926,0
6927,0.0020040177331969423,-0.001461263746023178,-0.0013714209198951721,-2.3879003556565284,3,927,0
6928,0.0027349477735336427,-0.0012368150055408478,-0.002439308911561966,-2.04005608789546,3,928,0
6929,0.001836152708401299,-0.0014625079929828644,-0.0011101923882961273,-2.492291823183487,3,929,0
6930,0.0021396895838003884,-0.0015408955514431,-0.0014845579862594604,-2.3748135349642956,3,930,0
6931,0.0026167958064474512,-0.0018660984933376312,-0.001834474503993988,-2.3647399828977704,3,931,0
6932,0.002062923228051919,-0.0014132857322692871,-0.001502756029367447,-2.3255220085440986,3,932,0
6933,0.002340693206436324,-0.0018134266138076782,-0.0014799758791923523,-2.4570987288352706,3,933,0
6934,0.0037038509978433616,-0.0019961558282375336,-0.003119915723800659,-2.1399752959580005,3,934,0
6935,0.002512183015463598,-0.00179947167634964,-0.0017529875040054321,-2.3692788121409962,3,935,0
6936,0.0020170996011176956,-0.0015535429120063782,-0.0012865439057350159,-2.449929853056179,3,936,0
6937,0.0024372467681608003,-0.001855451613664627,-0.0015803389251232147,-2.4360966158404187,3,937,0
6938,0.0020190816412545987,-0.0012805573642253876,-0.0015610456466674805,-2.25780544123808,3,938,0
6939,0.0023287721065146233,-0.0017790868878364563,-0.0015026740729808807,-2.4402231398166268,3,939,0
6940,0.002025870700870519,-0.0016608424484729767,-0.0011600665748119354,-2.531887009235855,3,940,0
6941,0.0020388002171628406,-0.0013703219592571259,-0.0015096105635166168,-2.307866917385828,3,941,0
6942,0.0019938797222096194,-0.0015746615827083588,-0.0012231096625328064,-2.4811936429730164,3,942,0
6943,0.002103282209308017,-0.001738034188747406,-0.0011844970285892487,-2.543380498186531,3,943,0
6944,0.0021500543275760333,-0.0014293268322944641,-0.0016061626374721527,-2.298004150094663,3,944,0
6945,0.002385355995501965,-0.0017170123755931854,-0.0016558356583118439,-2.3743305014232123,3,945,0
6946,0.0022217357735133257,-0.0016825348138809204,-0.0014509260654449463,-2.429974998638358,3,946,0
6947,0.0005769294601545819,-0.0005519352853298187,-0.0001679733395576477,-2.846163365381194,3,947,0
6948,0.002156820943701477,-0.0015803240239620209,-0.0014678053557872772,-2.393091743649205,3,948,0
6949,0.0021312360354325704,-0.001363605260848999,-0.0016379095613956451,-2.2650590240632185,3,949,0
6950,0.00399866876757387,-0.0013835430145263672,-0.003751687705516815,-1.92410169947086,3,950,0
6951,0.00218766628797048,-0.001393284648656845,-0.0016866065561771393,-2.261243126329651,3,951,0
6952,0.0032473185497942344,-0.0015967302024364471,-0.0028276368975639343,-2.0848456845236627,3,952,0
6953,0.0020122184574418956,-0.0013477690517902374,-0.0014941692352294922,-2.3047257835863224,3,953,0
6954,0.0017356196501704647,-0.0012392513453960419,-0.0012151673436164856,-2.366006682771202,3,954,0
6955,0.0017581110586034003,-0.001114439219236374,-0.0013597719371318817,-2.257361616355261,3,955,0
6956,0.0022938217789495057,-0.0015736669301986694,-0.0016688890755176544,-2.32683654337366,3,956,0
6957,0.0018337020402291557,-0.0013051778078079224,-0.0012880116701126099,-2.3628140940066915,3,957,0
6958,0.002200325572269643,-0.0016002319753170013,-0.0015101954340934753,-2.3851330875294936,3,958,0
6959,0.0017114466406783408,-0.001210588961839676,-0.0012097619473934174,-2.3565361821391275,3,959,0
6960,0.002086146041053481,-0.001426350325345993,-0.0015223436057567596,-2.323651475182378,3,960,0
6961,0.002318225446480416,-0.0017693229019641876,-0.0014978870749473572,-2.4390829214390624,3,961,0
6962,0.002021313516546008,-0.0013949498534202576,-0.0014628134667873383,-2.33245184483879,3,962,0
6963,0.002046270496194689,-0.0013764575123786926,-0.0015141293406486511,-2.3086028145833715,3,963,0
6964,0.001978575631599117,-0.0010105781257152557,-0.0017010271549224854,-2.106865382023881,3,964,0
6965,0.0020094019355562927,-0.0014566518366336823,-0.001384146511554718,-2.3817118196942357,3,965,0
6966,0.002099103604914595,-0.0016036033630371094,-0.001354508101940155,-2.4402038271733737,3,966,0
6967,0.00207548017193127,-0.0015445537865161896,-0.0013863518834114075,-2.4101192993988714,3,967,0
6968,0.002317936972905042,-0.0016714781522750854,-0.0016059242188930511,-2.376193619369243,3,968,0
6969,0.0024286031200270656,-0.0017516650259494781,-0.0016821958124637604,-2.376422374096965,3,969,0
6970,0.0024173891418045176,-0.0013458207249641418,-0.0020081177353858948,-2.1612342992237945,3,970,0
6971,0.0017387678473335295,-0.0013072900474071503,-0.0011464320123195648,-2.421657564008406,3,971,0
6972,0.0022907776918996313,-0.0017763525247573853,-0.001446455717086792,-2.4582023448625065,3,972,0
6973,0.0023760061738598006,-0.0016618669033050537,-0.0016981177031993866,-2.345405930814236,3,973,0
6974,0.001700427220838795,-0.0013054199516773224,-0.0010896474123001099,-2.4460423217829357,3,974,0
6975,0.0021295159105203577,-0.0014253854751586914,-0.001582123339176178,-2.3041260830568886,3,975,0
6976,0.0019471512631790606,-0.001368839293718338,-0.0013848021626472473,-2.3503975517116453,3,976,0
6977,0.002592928558606007,-0.0018227770924568176,-0.0018441155552864075,-2.3503753337510735,3,977,0
6978,0.0017236287475872775,-0.0010073892772197723,-0.0013985931873321533,-2.19500873886847,3,978,0
6979,0.001758082332795576,-0.0010758154094219208,-0.0013904944062232971,-2.2292891516099953,3,979,0
6980,0.0022204506293985577,-0.001455545425415039,-0.0016768388450145721,-2.285664714420564,3,980,0
6981,0.002316661540809543,-0.0015321187674999237,-0.0017376802861690521,-2.293410402452588,3,981,0
6982,0.002347302998074483,-0.001867339015007019,-0.0014222785830497742,-2.4906704247530858,3,982,0
6983,0.001949960892356856,-0.0013510771095752716,-0.0014060363173484802,-2.336263525564423,3,983,0
6984,0.0019747556186823115,-0.0014862939715385437,-0.0013002268970012665,-2.4228694866261153,3,984,0
6985,0.0015774781587077065,-0.001203041523694992,-0.0010203570127487183,-2.4381748744827907,3,985,0
6986,0.0019704987166917465,-0.0016566365957260132,-0.0010669678449630737,-2.5694068757585216,3,986,0
6987,0.0020169910924566297,-0.0016968324780464172,-0.0010904185473918915,-2.570422964519508,3,987,0
6988,0.000986569201476433,-0.0006270036101341248,-0.0007616989314556122,-2.2595033042891766,3,988,0
6989,0.0017553845342587395,-0.0012249089777469635,-0.0012573674321174622,-2.343119151574597,3,989,0
6990,0.001964641947311546,-0.0013717301189899445,-0.0014064759016036987,-2.343688588559443,3,990,0
6991,0.0020640829020017945,-0.0017601102590560913,-0.0010781697928905487,-2.591990392729191,3,991,0
6992,0.0017877937628866813,-0.0012781992554664612,-0.0012499652802944183,-2.367361801926765,3,992,0
6993,0.0016631811022258843,-0.0013381727039813995,-0.0009876564145088196,-2.505774782953301,3,993,0
6994,0.002305771744905391,-0.001761075109243393,-0.0014883540570735931,-2.439927163360272,3,994,0
6995,0.0019235224334635509,-0.001183144748210907,-0.0015166103839874268,-2.2332999526794453,3,995,0
6996,0.001759788141509495,-0.0012503117322921753,-0.0012383759021759033,-2.360990487261834,3,996,0
6997,0.002284809494654441,-0.0017366856336593628,-0.0014846809208393097,-2.434264624522459,3,997,0
6998,0.0018965087607833776,-0.0011563077569007874,-0.0015032291412353516,-2.2264826113834397,3,998,0
6999,0.0018838392542416247,-0.0015543550252914429,-0.0010643452405929565,-2.541174800724933,3,999,0
7000,0.003626109705611459,-0.0018357113003730774,-0.0031271129846572876,-2.101624987402191,3,1000,0
7001,0.002311612106400948,-0.0015154406428337097,-0.0017455630004405975,-2.285743325614609,3,1001,0
7002,0.002181311592807552,-0.0015747249126434326,-0.0015094242990016937,-2.377364301964904,3,1002,0
7003,0.0017924998506443105,-0.001375008374452591,-0.0011499598622322083,-2.4450888387459933,3,1003,0
7004,0.00200133051312065,-0.0014410130679607391,-0.0013888143002986908,-2.374638317971997,3,1004,0
7005,0.002260260160203303,-0.001702338457107544,-0.0014868825674057007,-2.4236495210906845,3,1005,0
7006,0.0021465988188707798,-0.0014674924314022064,-0.0015666373074054718,-2.323529568256253,3,1006,0
7007,0.002039070665038779,-0.0014760568737983704,-0.001406792551279068,-2.380216209319873,3,1007,0
7008,0.0022474053929192168,-0.0018371045589447021,-0.0012945570051670074,-2.527737682814632,3,1008,0
7009,0.0021609409996350237,-0.0018014423549175262,-0.0011935122311115265,-2.5564583528182148,3,1009,0
7010,0.0020730997947703326,-0.0014126375317573547,-0.0015172995626926422,-2.320488075947906,3,1010,0
7011,0.0017900012235129391,-0.0014079324901103973,-0.0011053644120693207,-2.476004828117652,3,1011,0
7012,0.0022978915414995716,-0.0016592927277088165,-0.0015896707773208618,-2.3776201837697806,3,1012,0
7013,0.0024569426201695734,-0.0015979520976543427,-0.0018663108348846436,-2.2788839981526854,3,1013,0
7014,0.001993687601950583,-0.001721661537885666,-0.001005321741104126,-2.6130766395399414,3,1014,0
7015,0.0035268302487484362,-0.001966409385204315,-0.0029277577996253967,-2.1622364946191728,3,1015,0
7016,0.002399478482773302,-0.0017533153295516968,-0.0016381032764911652,-2.390153070977699,3,1016,0
7017,0.002178395266549637,-0.0013979114592075348,-0.0016707032918930054,-2.2675301769676786,3,1017,0
7018,0.002319942104709814,-0.0016749612987041473,-0.0016051903367042542,-2.377461934568031,3,1018,0
7019,0.0017353079573475827,-0.001067817211151123,-0.0013678669929504395,-2.2336229163596864,3,1019,0
7020,0.003281676747231447,-0.0012465529143810272,-0.0030357055366039276,-1.9604331000795536,3,1020,0
7021,0.0020118908057503637,-0.001629747450351715,-0.0011796727776527405,-2.515046680911621,3,1021,0
7022,0.003996207339755354,-0.0022568590939044952,-0.0032979175448417664,-2.1709269177319883,3,1022,0
7023,0.004107685521158436,-0.00171675905585289,-0.0037317313253879547,-2.001971039716494,3,1023,0
7024,0.002274678081729638,-0.0016217492520809174,-0.0015950202941894531,-2.3645035537969825,3,1024,0
7025,0.002179779883274,-0.0015860088169574738,-0.0014953315258026123,-2.3856138723966795,3,1025,0
7026,0.0025977767278575277,-0.001409187912940979,-0.00218234583735466,-2.144158024199063,3,1026,0
7027,0.0021179615588046755,-0.001570478081703186,-0.0014210417866706848,-2.4061063041291906,3,1027,0
7028,0.002115682603988382,-0.0018082447350025177,-0.0010983459651470184,-2.5957424187557105,3,1028,0
7029,0.002037425829952188,-0.0012162663042545319,-0.0016345642507076263,-2.210505628583459,3,1029,0
7030,0.0022461468393666175,-0.001482635736465454,-0.0016872957348823547,-2.291721064438546,3,1030,0
7031,0.0024398569045297543,-0.0015822649002075195,-0.0018572397530078888,-2.2764180995444203,3,1031,0
7032,0.0021282071835715378,-0.0015727914869785309,-0.0014337338507175446,-2.4024134933321495,3,1032,0
7033,0.0018652407832786845,-0.0013670772314071655,-0.0012689456343650818,-2.3934044490859776,3,1033,0
7034,0.0019680409004826207,-0.0013149268925189972,-0.0014642924070358276,-2.3025024498076463,3,1034,0
7035,0.001717440635966903,-0.0011905469000339508,-0.0012378208339214325,-2.3367295785773665,3,1035,0
7036,0.0020015151609333775,-0.0015944577753543854,-0.0012098625302314758,-2.492488081039075,3,1036,0
7037,0.00218409695025527,-0.00152602419257164,-0.0015625394880771637,-2.3443722977146573,3,1037,0
7038,0.0019811504084365677,-0.0012739598751068115,-0.0015172287821769714,-2.2692581493481803,3,1038,0
7039,0.0022192584470940627,-0.0014932230114936829,-0.0016417652368545532,-2.3088478333579805,3,1039,0
7040,0.0022472720456390488,-0.0016702711582183838,-0.0015034712851047516,-2.40870239037578,3,1040,0
7041,0.0022105533012725677,-0.001614980399608612,-0.0015094317495822906,-2.3899635709371885,3,1041,0
7042,0.002060409019429159,-0.0011267587542533875,-0.0017250217497348785,-2.1494074773789,3,1042,0
7043,0.0017905392830961226,-0.0013940632343292236,-0.0011236630380153656,-2.4631829647236825,3,1043,0
7044,0.002139883594907381,-0.001679394394159317,-0.0013261735439300537,-2.4731800438875498,3,1044,0
7045,0.0021142039008450212,-0.0016303136944770813,-0.0013460814952850342,-2.4514012321843595,3,1045,0
7046,0.0017106485469338512,-0.001508086919784546,-0.0008074603974819183,-2.6500119105477653,3,1046,0
7047,0.002308295322094197,-0.0016136951744556427,-0.0016505196690559387,-2.3449136970145736,3,1047,0
7048,0.001729507889932351,-0.001373291015625,-0.0010513179004192352,-2.488215909832105,3,1048,0
7049,0.0020426700654051907,-0.0016765817999839783,-0.0011668652296066284,-2.5335706467912895,3,1049,0
